No.	日付	海域	マス	出撃	ランク	敵艦隊	提督レベル	自陣形	敵陣形	自索敵	敵索敵	制空権	会敵	自触接	敵触接	自照明弾	敵照明弾	戦闘種別	艦名1	艦名2	艦名3	艦名4	艦名5	艦名6	自艦隊	巡目	攻撃艦	砲撃種別	砲撃回数	表示装備1	表示装備2	表示装備3	クリティカル	ダメージ	かばう	攻撃艦.編成順	攻撃艦.ID	攻撃艦.名前	攻撃艦.種別	攻撃艦.疲労	攻撃艦.残耐久	攻撃艦.最大耐久	攻撃艦.損傷	攻撃艦.残燃料	攻撃艦.最大燃料	攻撃艦.残弾薬	攻撃艦.最大弾薬	攻撃艦.Lv	攻撃艦.速力	攻撃艦.火力	攻撃艦.雷装	攻撃艦.対空	攻撃艦.装甲	攻撃艦.回避	攻撃艦.対潜	攻撃艦.索敵	攻撃艦.運	攻撃艦.射程	攻撃艦.装備1.名前	攻撃艦.装備1.改修	攻撃艦.装備1.熟練度	攻撃艦.装備1.搭載数	攻撃艦.装備2.名前	攻撃艦.装備2.改修	攻撃艦.装備2.熟練度	攻撃艦.装備2.搭載数	攻撃艦.装備3.名前	攻撃艦.装備3.改修	攻撃艦.装備3.熟練度	攻撃艦.装備3.搭載数	攻撃艦.装備4.名前	攻撃艦.装備4.改修	攻撃艦.装備4.熟練度	攻撃艦.装備4.搭載数	攻撃艦.装備5.名前	攻撃艦.装備5.改修	攻撃艦.装備5.熟練度	攻撃艦.装備5.搭載数	攻撃艦.装備6.名前	攻撃艦.装備6.改修	攻撃艦.装備6.熟練度	攻撃艦.装備6.搭載数	防御艦.編成順	防御艦.ID	防御艦.名前	防御艦.種別	防御艦.疲労	防御艦.残耐久	防御艦.最大耐久	防御艦.損傷	防御艦.残燃料	防御艦.最大燃料	防御艦.残弾薬	防御艦.最大弾薬	防御艦.Lv	防御艦.速力	防御艦.火力	防御艦.雷装	防御艦.対空	防御艦.装甲	防御艦.回避	防御艦.対潜	防御艦.索敵	防御艦.運	防御艦.射程	防御艦.装備1.名前	防御艦.装備1.改修	防御艦.装備1.熟練度	防御艦.装備1.搭載数	防御艦.装備2.名前	防御艦.装備2.改修	防御艦.装備2.熟練度	防御艦.装備2.搭載数	防御艦.装備3.名前	防御艦.装備3.改修	防御艦.装備3.熟練度	防御艦.装備3.搭載数	防御艦.装備4.名前	防御艦.装備4.改修	防御艦.装備4.熟練度	防御艦.装備4.搭載数	防御艦.装備5.名前	防御艦.装備5.改修	防御艦.装備5.熟練度	防御艦.装備5.搭載数	防御艦.装備6.名前	防御艦.装備6.改修	防御艦.装備6.熟練度	防御艦.装備6.搭載数	艦隊種類	敵艦隊種類
83	2023-08-18 11:38:10	タウイタウイ泊地沖	マップ:7-2 セル:2	出撃	勝利S	深海任務部隊 前方侵入水雷戦隊	120	単縦陣	単縦陣	発見!	発見!索敵機未帰還機あり	制空権確保	Ｔ字有利					砲撃戦	Jean Bart改	大鳳改	龍驤改二	筑摩改二	不知火改二	綾波改二	通常艦隊	1	自軍	0	0	20.3cm(3号)連装砲			0	0	0	4	189	筑摩改二	航空巡洋艦	49	58	65	小破未満	50	50	65	65	143	高速	105	83	98	79	101	6	129	18	中	20.3cm(3号)連装砲	10	0	2	20.3cm(3号)連装砲	10	0	2	試製晴嵐	0	1	9	強風改	10	7	6									2	1554	軽巡ホ級 flagship	軽巡洋艦		53	53	小破未満		0		0	1	高速	44	72	29	36	0	16	0	0	中	5inch単装高射砲				深海爆雷投射機				深海ソナー																通常艦隊	通常艦隊
84	2023-08-18 11:38:10	タウイタウイ泊地沖	マップ:7-2 セル:2	出撃	勝利S	深海任務部隊 前方侵入水雷戦隊	120	単縦陣	単縦陣	発見!	発見!索敵機未帰還機あり	制空権確保	Ｔ字有利					砲撃戦	軽巡ヘ級	軽巡ホ級	軽巡ツ級	駆逐ロ級後期型	駆逐ロ級後期型	駆逐ロ級後期型	通常艦隊	1	敵軍	0	0	5inch単装高射砲			0	0	0	2	1554	軽巡ホ級 flagship	軽巡洋艦		53	53	小破未満		0		0	1	高速	44	72	29	36	0	16	0	0	中	5inch単装高射砲				深海爆雷投射機				深海ソナー																6	195	綾波改二	駆逐艦	46	12	37	中破	15	15	20	20	171	高速	84	91	80	55	128	92	84	44	中	10cm連装高角砲+高射装置	10	0	0	10cm連装高角砲+高射装置	10	0	0	GFCS Mk.37	0	0	0									熟練見張員	0	0		通常艦隊	通常艦隊
85	2023-08-18 11:38:10	タウイタウイ泊地沖	マップ:7-2 セル:2	出撃	勝利S	深海任務部隊 前方侵入水雷戦隊	120	単縦陣	単縦陣	発見!	発見!索敵機未帰還機あり	制空権確保	Ｔ字有利					砲撃戦	Jean Bart改	大鳳改	龍驤改二	筑摩改二	不知火改二	綾波改二	通常艦隊	1	自軍	0	0	10cm連装高角砲+高射装置			2	89	0	6	195	綾波改二	駆逐艦	46	12	37	中破	15	15	20	20	171	高速	84	91	80	55	128	92	84	44	中	10cm連装高角砲+高射装置	10	0	0	10cm連装高角砲+高射装置	10	0	0	GFCS Mk.37	0	0	0									熟練見張員	0	0		6	1576	駆逐ロ級後期型	駆逐艦		37	37	小破未満		0		0	1	高速	40	66	32	26	0	23	0	0	短	5inch連装砲				深海ソナー Mk.II				深海爆雷投射機																通常艦隊	通常艦隊
86	2023-08-18 11:38:10	タウイタウイ泊地沖	マップ:7-2 セル:2	出撃	勝利S	深海任務部隊 前方侵入水雷戦隊	120	単縦陣	単縦陣	発見!	発見!索敵機未帰還機あり	制空権確保	Ｔ字有利					砲撃戦	Jean Bart改	大鳳改	龍驤改二	筑摩改二	不知火改二	綾波改二	通常艦隊	1	自軍	0	0	10cm連装高角砲+高射装置			1	37	0	5	567	不知火改二	駆逐艦	55	34	38	小破未満	15	15	20	20	173	高速	76	93	92	55	129	98	75	28	中	10cm連装高角砲+高射装置	10	0	0	10cm連装高角砲+高射装置	10	0	0	GFCS Mk.37	2	0	0									熟練見張員	0	0		3	1592	軽巡ツ級 elite	軽巡洋艦		42	66	小破		0		0	1	高速	68	92	115	68	0	17	5	0	中	5inch連装両用莢砲				5inch連装両用莢砲				深海ソナー Mk.II				深海棲艦偵察機												通常艦隊	通常艦隊
87	2023-08-18 11:38:10	タウイタウイ泊地沖	マップ:7-2 セル:2	出撃	勝利S	深海任務部隊 前方侵入水雷戦隊	120	単縦陣	単縦陣	発見!	発見!索敵機未帰還機あり	制空権確保	Ｔ字有利					砲撃戦	Jean Bart改	大鳳改	龍驤改二	筑摩改二	不知火改二	綾波改二	通常艦隊	1	自軍	0	0				0	0	0	3	157	龍驤改二	軽空母	46	57	57	小破未満	40	40	45	45	144	高速	42	22	70	62	86	10	106	18	短	九七式艦攻(友永隊)	0	6	18	九七式艦攻(友永隊)	0	5	28	零戦52型丙(八幡部隊)	4	7	6	零戦52型丙(八幡部隊)	0	7	3									4	1576	駆逐ロ級後期型	駆逐艦		37	37	小破未満		0		0	1	高速	40	66	32	26	0	23	0	0	短	5inch連装砲				深海ソナー Mk.II				深海爆雷投射機																通常艦隊	通常艦隊
88	2023-08-18 11:38:10	タウイタウイ泊地沖	マップ:7-2 セル:2	出撃	勝利S	深海任務部隊 前方侵入水雷戦隊	120	単縦陣	単縦陣	発見!	発見!索敵機未帰還機あり	制空権確保	Ｔ字有利					砲撃戦	軽巡ヘ級	軽巡ホ級	軽巡ツ級	駆逐ロ級後期型	駆逐ロ級後期型	駆逐ロ級後期型	通常艦隊	1	敵軍	0	0	5inch連装砲			0	0	0	4	1576	駆逐ロ級後期型	駆逐艦		37	37	小破未満		0		0	1	高速	40	66	32	26	0	23	0	0	短	5inch連装砲				深海ソナー Mk.II				深海爆雷投射機																4	189	筑摩改二	航空巡洋艦	49	58	65	小破未満	50	50	65	65	143	高速	105	83	98	79	101	6	129	18	中	20.3cm(3号)連装砲	10	0	2	20.3cm(3号)連装砲	10	0	2	試製晴嵐	0	1	9	強風改	10	7	6									通常艦隊	通常艦隊
89	2023-08-18 11:38:10	タウイタウイ泊地沖	マップ:7-2 セル:2	出撃	勝利S	深海任務部隊 前方侵入水雷戦隊	120	単縦陣	単縦陣	発見!	発見!索敵機未帰還機あり	制空権確保	Ｔ字有利					砲撃戦	Jean Bart改	大鳳改	龍驤改二	筑摩改二	不知火改二	綾波改二	通常艦隊	1	自軍	7	0	烈風改二戊型	彗星(江草隊)	流星改(一航戦/熟練)	1	251	0	2	156	大鳳改	装甲空母	75	59	78	小破未満	90	90	75	75	171	高速	63	15	121	85	85	12	108	7	短	彗星(江草隊)	0	7	30	流星改(一航戦/熟練)	0	6	24	烈風改二戊型	0	7	24	烈風改二戊型(一航戦/熟練)	0	7	8					12cm30連装噴進砲改二	10	0		4	1576	駆逐ロ級後期型	駆逐艦		37	37	小破未満		0		0	1	高速	40	66	32	26	0	23	0	0	短	5inch連装砲				深海ソナー Mk.II				深海爆雷投射機																通常艦隊	通常艦隊
90	2023-08-18 11:38:10	タウイタウイ泊地沖	マップ:7-2 セル:2	出撃	勝利S	深海任務部隊 前方侵入水雷戦隊	120	単縦陣	単縦陣	発見!	発見!索敵機未帰還機あり	制空権確保	Ｔ字有利					砲撃戦	軽巡ヘ級	軽巡ホ級	軽巡ツ級	駆逐ロ級後期型	駆逐ロ級後期型	駆逐ロ級後期型	通常艦隊	1	敵軍	0	0	5inch連装砲			0	0	0	5	1576	駆逐ロ級後期型	駆逐艦		37	37	小破未満		0		0	1	高速	40	66	32	26	0	23	0	0	短	5inch連装砲				深海ソナー Mk.II				深海爆雷投射機																3	157	龍驤改二	軽空母	46	57	57	小破未満	40	40	45	45	144	高速	42	22	70	62	86	10	106	18	短	九七式艦攻(友永隊)	0	6	18	九七式艦攻(友永隊)	0	5	28	零戦52型丙(八幡部隊)	4	7	6	零戦52型丙(八幡部隊)	0	7	3									通常艦隊	通常艦隊
91	2023-08-18 11:38:10	タウイタウイ泊地沖	マップ:7-2 セル:2	出撃	勝利S	深海任務部隊 前方侵入水雷戦隊	120	単縦陣	単縦陣	発見!	発見!索敵機未帰還機あり	制空権確保	Ｔ字有利					砲撃戦	Jean Bart改	大鳳改	龍驤改二	筑摩改二	不知火改二	綾波改二	通常艦隊	2	自軍	2	0	46cm三連装砲改	46cm三連装砲改		1	227	0	1	724	Jean Bart改	戦艦	85	96	96	小破未満	100	100	130	130	143	高速	164	0	89	100	88	8	77	27	超長	46cm三連装砲改	10	0	3	46cm三連装砲改	10	0	3	零式水上偵察機11型乙(熟練)	0	7	3	一式徹甲弾改	10	0	3									2	1554	軽巡ホ級 flagship	軽巡洋艦		53	53	小破未満		0		0	1	高速	44	72	29	36	0	16	0	0	中	5inch単装高射砲				深海爆雷投射機				深海ソナー																通常艦隊	通常艦隊
92	2023-08-18 11:38:10	タウイタウイ泊地沖	マップ:7-2 セル:2	出撃	勝利S	深海任務部隊 前方侵入水雷戦隊	120	単縦陣	単縦陣	発見!	発見!索敵機未帰還機あり	制空権確保	Ｔ字有利					砲撃戦	Jean Bart改	大鳳改	龍驤改二	筑摩改二	不知火改二	綾波改二	通常艦隊	2	自軍	2	1	46cm三連装砲改	46cm三連装砲改		1	214	0	1	724	Jean Bart改	戦艦	85	96	96	小破未満	100	100	130	130	143	高速	164	0	89	100	88	8	77	27	超長	46cm三連装砲改	10	0	3	46cm三連装砲改	10	0	3	零式水上偵察機11型乙(熟練)	0	7	3	一式徹甲弾改	10	0	3									2	1554	軽巡ホ級 flagship	軽巡洋艦		0	53	轟沈		0		0	1	高速	44	72	29	36	0	16	0	0	中	5inch単装高射砲				深海爆雷投射機				深海ソナー																通常艦隊	通常艦隊
93	2023-08-18 11:38:10	タウイタウイ泊地沖	マップ:7-2 セル:2	出撃	勝利S	深海任務部隊 前方侵入水雷戦隊	120	単縦陣	単縦陣	発見!	発見!索敵機未帰還機あり	制空権確保	Ｔ字有利					砲撃戦	Jean Bart改	大鳳改	龍驤改二	筑摩改二	不知火改二	綾波改二	通常艦隊	2	自軍	0	0				1	202	0	2	156	大鳳改	装甲空母	75	59	78	小破未満	90	90	75	75	171	高速	63	15	121	85	85	12	108	7	短	彗星(江草隊)	0	7	30	流星改(一航戦/熟練)	0	6	24	烈風改二戊型	0	7	24	烈風改二戊型(一航戦/熟練)	0	7	8					12cm30連装噴進砲改二	10	0		5	1576	駆逐ロ級後期型	駆逐艦		37	37	小破未満		0		0	1	高速	40	66	32	26	0	23	0	0	短	5inch連装砲				深海ソナー Mk.II				深海爆雷投射機																通常艦隊	通常艦隊
94	2023-08-18 11:38:10	タウイタウイ泊地沖	マップ:7-2 セル:2	出撃	勝利S	深海任務部隊 前方侵入水雷戦隊	120	単縦陣	単縦陣	発見!	発見!索敵機未帰還機あり	制空権確保	Ｔ字有利					砲撃戦	軽巡ヘ級	軽巡ホ級	軽巡ツ級	駆逐ロ級後期型	駆逐ロ級後期型	駆逐ロ級後期型	通常艦隊	2	敵軍	0	0	5inch連装両用莢砲			0	0	0	3	1592	軽巡ツ級 elite	軽巡洋艦		5	66	大破		0		0	1	高速	68	92	115	68	0	17	5	0	中	5inch連装両用莢砲				5inch連装両用莢砲				深海ソナー Mk.II				深海棲艦偵察機												6	195	綾波改二	駆逐艦	46	12	37	中破	15	15	20	20	171	高速	84	91	80	55	128	92	84	44	中	10cm連装高角砲+高射装置	10	0	0	10cm連装高角砲+高射装置	10	0	0	GFCS Mk.37	0	0	0									熟練見張員	0	0		通常艦隊	通常艦隊
95	2023-08-18 11:38:10	タウイタウイ泊地沖	マップ:7-2 セル:2	出撃	勝利S	深海任務部隊 前方侵入水雷戦隊	120	単縦陣	単縦陣	発見!	発見!索敵機未帰還機あり	制空権確保	Ｔ字有利					砲撃戦	Jean Bart改	大鳳改	龍驤改二	筑摩改二	不知火改二	綾波改二	通常艦隊	2	自軍	0	0				1	117	0	3	157	龍驤改二	軽空母	46	57	57	小破未満	40	40	45	45	144	高速	42	22	70	62	86	10	106	18	短	九七式艦攻(友永隊)	0	6	18	九七式艦攻(友永隊)	0	5	28	零戦52型丙(八幡部隊)	4	7	6	零戦52型丙(八幡部隊)	0	7	3									3	1592	軽巡ツ級 elite	軽巡洋艦		5	66	大破		0		0	1	高速	68	92	115	68	0	17	5	0	中	5inch連装両用莢砲				5inch連装両用莢砲				深海ソナー Mk.II				深海棲艦偵察機												通常艦隊	通常艦隊
96	2023-08-18 11:39:52	タウイタウイ泊地沖	マップ:7-2 セル:9		勝利A	セレベス海方面哨戒潜水艦 I群	120	単横陣	単横陣	発見!	発見!(索敵機なし)	制空権確保	反航戦					砲撃戦	Jean Bart改	大鳳改	龍驤改二	筑摩改二	不知火改二	綾波改二	通常艦隊	1	自軍	0	0				1	11	0	5	567	不知火改二	駆逐艦	56	34	38	小破未満	12	15	16	20	173	高速	76	93	92	55	129	98	75	28	中	10cm連装高角砲+高射装置	10	0	0	10cm連装高角砲+高射装置	10	0	0	GFCS Mk.37	2	0	0									熟練見張員	0	0		2	1532	潜水カ級 elite	潜水艦		27	27	小破未満		0		0	50	低速	0	78	0	21	0	0	0	0	短	高速深海魚雷				21inch魚雷前期型				21inch魚雷前期型																通常艦隊	通常艦隊
97	2023-08-18 11:39:52	タウイタウイ泊地沖	マップ:7-2 セル:9		勝利A	セレベス海方面哨戒潜水艦 I群	120	単横陣	単横陣	発見!	発見!(索敵機なし)	制空権確保	反航戦					砲撃戦	Jean Bart改	大鳳改	龍驤改二	筑摩改二	不知火改二	綾波改二	通常艦隊	1	自軍	0	0	試製晴嵐			1	12	0	4	189	筑摩改二	航空巡洋艦	50	58	65	小破未満	40	50	52	65	143	高速	105	83	98	79	101	6	129	18	中	20.3cm(3号)連装砲	10	0	2	20.3cm(3号)連装砲	10	0	2	試製晴嵐	0	1	7	強風改	10	7	6									4	1530	潜水カ級	潜水艦		19	19	小破未満		0		0	50	低速	0	46	0	7	0	0	0	0	短	21inch魚雷前期型				21inch魚雷前期型																				通常艦隊	通常艦隊
98	2023-08-18 11:39:52	タウイタウイ泊地沖	マップ:7-2 セル:9		勝利A	セレベス海方面哨戒潜水艦 I群	120	単横陣	単横陣	発見!	発見!(索敵機なし)	制空権確保	反航戦					砲撃戦	Jean Bart改	大鳳改	龍驤改二	筑摩改二	不知火改二	綾波改二	通常艦隊	1	自軍	0	0				1	16	0	6	195	綾波改二	駆逐艦	47	12	37	中破	12	15	16	20	171	高速	84	91	80	55	128	92	84	44	中	10cm連装高角砲+高射装置	10	0	0	10cm連装高角砲+高射装置	10	0	0	GFCS Mk.37	0	0	0									熟練見張員	0	0		3	1530	潜水カ級	潜水艦		19	19	小破未満		0		0	50	低速	0	46	0	7	0	0	0	0	短	21inch魚雷前期型				21inch魚雷前期型																				通常艦隊	通常艦隊
99	2023-08-18 11:39:52	タウイタウイ泊地沖	マップ:7-2 セル:9		勝利A	セレベス海方面哨戒潜水艦 I群	120	単横陣	単横陣	発見!	発見!(索敵機なし)	制空権確保	反航戦					砲撃戦	Jean Bart改	大鳳改	龍驤改二	筑摩改二	不知火改二	綾波改二	通常艦隊	1	自軍	0	0	九七式艦攻(友永隊)			1	16	0	3	157	龍驤改二	軽空母	47	57	57	小破未満	32	40	36	45	144	高速	42	22	70	62	86	10	106	18	短	九七式艦攻(友永隊)	0	6	16	九七式艦攻(友永隊)	0	5	28	零戦52型丙(八幡部隊)	4	7	6	零戦52型丙(八幡部隊)	0	7	3									3	1530	潜水カ級	潜水艦		3	19	大破		0		0	50	低速	0	46	0	7	0	0	0	0	短	21inch魚雷前期型				21inch魚雷前期型																				通常艦隊	通常艦隊
100	2023-08-18 11:39:52	タウイタウイ泊地沖	マップ:7-2 セル:9		勝利A	セレベス海方面哨戒潜水艦 I群	120	単横陣	単横陣	発見!	発見!(索敵機なし)	制空権確保	反航戦					砲撃戦	Jean Bart改	大鳳改	龍驤改二	筑摩改二	不知火改二	綾波改二	通常艦隊	2	自軍	0	0	九七式艦攻(友永隊)			2	24	0	3	157	龍驤改二	軽空母	47	57	57	小破未満	32	40	36	45	144	高速	42	22	70	62	86	10	106	18	短	九七式艦攻(友永隊)	0	6	16	九七式艦攻(友永隊)	0	5	28	零戦52型丙(八幡部隊)	4	7	6	零戦52型丙(八幡部隊)	0	7	3									2	1532	潜水カ級 elite	潜水艦		16	27	小破		0		0	50	低速	0	78	0	21	0	0	0	0	短	高速深海魚雷				21inch魚雷前期型				21inch魚雷前期型																通常艦隊	通常艦隊
101	2023-08-18 11:39:52	タウイタウイ泊地沖	マップ:7-2 セル:9		勝利A	セレベス海方面哨戒潜水艦 I群	120	単横陣	単横陣	発見!	発見!(索敵機なし)	制空権確保	反航戦					砲撃戦	Jean Bart改	大鳳改	龍驤改二	筑摩改二	不知火改二	綾波改二	通常艦隊	2	自軍	0	0	試製晴嵐			1	10	0	4	189	筑摩改二	航空巡洋艦	50	58	65	小破未満	40	50	52	65	143	高速	105	83	98	79	101	6	129	18	中	20.3cm(3号)連装砲	10	0	2	20.3cm(3号)連装砲	10	0	2	試製晴嵐	0	1	7	強風改	10	7	6									4	1530	潜水カ級	潜水艦		7	19	中破		0		0	50	低速	0	46	0	7	0	0	0	0	短	21inch魚雷前期型				21inch魚雷前期型																				通常艦隊	通常艦隊
102	2023-08-18 11:39:52	タウイタウイ泊地沖	マップ:7-2 セル:9		勝利A	セレベス海方面哨戒潜水艦 I群	120	単横陣	単横陣	発見!	発見!(索敵機なし)	制空権確保	反航戦					砲撃戦	Jean Bart改	大鳳改	龍驤改二	筑摩改二	不知火改二	綾波改二	通常艦隊	2	自軍	0	0				1	18	0	5	567	不知火改二	駆逐艦	56	34	38	小破未満	12	15	16	20	173	高速	76	93	92	55	129	98	75	28	中	10cm連装高角砲+高射装置	10	0	0	10cm連装高角砲+高射装置	10	0	0	GFCS Mk.37	2	0	0									熟練見張員	0	0		1	1532	潜水カ級 elite	潜水艦		27	27	小破未満		0		0	50	低速	0	78	0	21	0	0	0	0	短	高速深海魚雷				21inch魚雷前期型				21inch魚雷前期型																通常艦隊	通常艦隊
103	2023-08-18 11:39:52	タウイタウイ泊地沖	マップ:7-2 セル:9		勝利A	セレベス海方面哨戒潜水艦 I群	120	単横陣	単横陣	発見!	発見!(索敵機なし)	制空権確保	反航戦					砲撃戦	Jean Bart改	大鳳改	龍驤改二	筑摩改二	不知火改二	綾波改二	通常艦隊	2	自軍	0	0				1	18	1	6	195	綾波改二	駆逐艦	47	12	37	中破	12	15	16	20	171	高速	84	91	80	55	128	92	84	44	中	10cm連装高角砲+高射装置	10	0	0	10cm連装高角砲+高射装置	10	0	0	GFCS Mk.37	0	0	0									熟練見張員	0	0		5	1530	潜水カ級	潜水艦		19	19	小破未満		0		0	50	低速	0	46	0	7	0	0	0	0	短	21inch魚雷前期型				21inch魚雷前期型																				通常艦隊	通常艦隊
104	2023-08-18 11:41:31	タウイタウイ泊地沖	マップ:7-2 セル:11		勝利S	深海任務部隊 前衛哨戒群	120	単縦陣	単縦陣	発見!	発見!	制空権確保	同航戦					砲撃戦	Jean Bart改	大鳳改	龍驤改二	筑摩改二	不知火改二	綾波改二	通常艦隊	1	自軍	6	0	零式水上偵察機11型乙(熟練)	46cm三連装砲改	46cm三連装砲改	1	229	0	1	724	Jean Bart改	戦艦	100	96	96	小破未満	72	100	104	130	143	高速	164	0	89	100	88	8	77	27	超長	46cm三連装砲改	10	0	3	46cm三連装砲改	10	0	3	零式水上偵察機11型乙(熟練)	0	7	3	一式徹甲弾改	10	0	3									2	1555	軽巡ヘ級 flagship	軽巡洋艦		51	57	小破未満		0		0	1	高速	51	80	34	39	0	17	5	0	中	6inch連装速射砲				深海棲艦偵察機				深海爆雷投射機				深海ソナー												通常艦隊	通常艦隊
105	2023-08-18 11:41:31	タウイタウイ泊地沖	マップ:7-2 セル:11		勝利S	深海任務部隊 前衛哨戒群	120	単縦陣	単縦陣	発見!	発見!	制空権確保	同航戦					砲撃戦	重巡リ級	軽巡ヘ級	軽巡ホ級	駆逐ロ級後期型	駆逐ロ級後期型	駆逐イ級	通常艦隊	1	敵軍	0	0	8inch三連装砲			1	19	0	1	1527	重巡リ級 flagship	重巡洋艦		76	76	小破未満		0		0	1	高速	79	58	46	70	0	1	5	0	中	8inch三連装砲				6inch連装速射砲				高速深海魚雷				深海棲艦偵察機												2	156	大鳳改	装甲空母	76	59	78	小破未満	65	90	60	75	171	高速	63	15	121	85	85	12	108	7	短	彗星(江草隊)	0	7	28	流星改(一航戦/熟練)	0	6	24	烈風改二戊型	0	7	22	烈風改二戊型(一航戦/熟練)	0	7	8					12cm30連装噴進砲改二	10	0		通常艦隊	通常艦隊
106	2023-08-18 11:41:31	タウイタウイ泊地沖	マップ:7-2 セル:11		勝利S	深海任務部隊 前衛哨戒群	120	単縦陣	単縦陣	発見!	発見!	制空権確保	同航戦					砲撃戦	Jean Bart改	大鳳改	龍驤改二	筑摩改二	不知火改二	綾波改二	通常艦隊	1	自軍	0	0	10cm連装高角砲+高射装置			1	40	0	6	195	綾波改二	駆逐艦	47	12	37	中破	11	15	16	20	171	高速	84	91	80	55	128	92	84	44	中	10cm連装高角砲+高射装置	10	0	0	10cm連装高角砲+高射装置	10	0	0	GFCS Mk.37	0	0	0									熟練見張員	0	0		5	1576	駆逐ロ級後期型	駆逐艦		37	37	小破未満		0		0	1	高速	40	66	32	26	0	23	0	0	短	5inch連装砲				深海ソナー Mk.II				深海爆雷投射機																通常艦隊	通常艦隊
107	2023-08-18 11:41:31	タウイタウイ泊地沖	マップ:7-2 セル:11		勝利S	深海任務部隊 前衛哨戒群	120	単縦陣	単縦陣	発見!	発見!	制空権確保	同航戦					砲撃戦	重巡リ級	軽巡ヘ級	軽巡ホ級	駆逐ロ級後期型	駆逐ロ級後期型	駆逐イ級	通常艦隊	1	敵軍	0	0	5inch単装高射砲			0	0	1	3	1554	軽巡ホ級 flagship	軽巡洋艦		53	53	小破未満		0		0	1	高速	44	72	29	36	0	16	0	0	中	5inch単装高射砲				深海爆雷投射機				深海ソナー																5	567	不知火改二	駆逐艦	56	34	38	小破未満	11	15	16	20	173	高速	76	93	92	55	129	98	75	28	中	10cm連装高角砲+高射装置	10	0	0	10cm連装高角砲+高射装置	10	0	0	GFCS Mk.37	2	0	0									熟練見張員	0	0		通常艦隊	通常艦隊
108	2023-08-18 11:41:31	タウイタウイ泊地沖	マップ:7-2 セル:11		勝利S	深海任務部隊 前衛哨戒群	120	単縦陣	単縦陣	発見!	発見!	制空権確保	同航戦					砲撃戦	Jean Bart改	大鳳改	龍驤改二	筑摩改二	不知火改二	綾波改二	通常艦隊	1	自軍	0	0	10cm連装高角砲+高射装置			2	104	1	5	567	不知火改二	駆逐艦	56	34	38	小破未満	11	15	16	20	173	高速	76	93	92	55	129	98	75	28	中	10cm連装高角砲+高射装置	10	0	0	10cm連装高角砲+高射装置	10	0	0	GFCS Mk.37	2	0	0									熟練見張員	0	0		3	1554	軽巡ホ級 flagship	軽巡洋艦		53	53	小破未満		0		0	1	高速	44	72	29	36	0	16	0	0	中	5inch単装高射砲				深海爆雷投射機				深海ソナー																通常艦隊	通常艦隊
109	2023-08-18 11:41:31	タウイタウイ泊地沖	マップ:7-2 セル:11		勝利S	深海任務部隊 前衛哨戒群	120	単縦陣	単縦陣	発見!	発見!	制空権確保	同航戦					砲撃戦	Jean Bart改	大鳳改	龍驤改二	筑摩改二	不知火改二	綾波改二	通常艦隊	1	自軍	2	0	20.3cm(3号)連装砲	20.3cm(3号)連装砲		1	71	0	4	189	筑摩改二	航空巡洋艦	50	58	65	小破未満	36	50	52	65	143	高速	105	83	98	79	101	6	129	18	中	20.3cm(3号)連装砲	10	0	2	20.3cm(3号)連装砲	10	0	2	試製晴嵐	0	1	7	強風改	10	7	6									1	1527	重巡リ級 flagship	重巡洋艦		76	76	小破未満		0		0	1	高速	79	58	46	70	0	1	5	0	中	8inch三連装砲				6inch連装速射砲				高速深海魚雷				深海棲艦偵察機												通常艦隊	通常艦隊
110	2023-08-18 11:41:31	タウイタウイ泊地沖	マップ:7-2 セル:11		勝利S	深海任務部隊 前衛哨戒群	120	単縦陣	単縦陣	発見!	発見!	制空権確保	同航戦					砲撃戦	Jean Bart改	大鳳改	龍驤改二	筑摩改二	不知火改二	綾波改二	通常艦隊	1	自軍	2	1	20.3cm(3号)連装砲	20.3cm(3号)連装砲		1	86	0	4	189	筑摩改二	航空巡洋艦	50	58	65	小破未満	36	50	52	65	143	高速	105	83	98	79	101	6	129	18	中	20.3cm(3号)連装砲	10	0	2	20.3cm(3号)連装砲	10	0	2	試製晴嵐	0	1	7	強風改	10	7	6									1	1527	重巡リ級 flagship	重巡洋艦		5	76	大破		0		0	1	高速	79	58	46	70	0	1	5	0	中	8inch三連装砲				6inch連装速射砲				高速深海魚雷				深海棲艦偵察機												通常艦隊	通常艦隊
111	2023-08-18 11:42:50	タウイタウイ泊地沖	マップ:7-2 セル:15	ボス	勝利S	深海任務部隊 主力機動部隊群	120	単縦陣	輪形陣	発見!	発見!	航空優勢	同航戦					砲撃戦	Jean Bart改	大鳳改	龍驤改二	筑摩改二	不知火改二	綾波改二	通常艦隊	1	自軍	6	0	零式水上偵察機11型乙(熟練)	46cm三連装砲改	46cm三連装砲改	1	251	0	1	724	Jean Bart改	戦艦	100	96	96	小破未満	52	100	78	130	143	高速	164	0	89	100	88	8	77	27	超長	46cm三連装砲改	10	0	3	46cm三連装砲改	10	0	3	零式水上偵察機11型乙(熟練)	0	7	3	一式徹甲弾改	10	0	3									5	1576	駆逐ロ級後期型	駆逐艦		37	37	小破未満		0		0	1	高速	40	66	32	26	0	23	0	0	短	5inch連装砲				深海ソナー Mk.II				深海爆雷投射機																通常艦隊	通常艦隊
